id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
restart_955,The Restart Project,GBR,English,Digital Compact Camera,Canon,Unknown,????,Repairable,Restart HQ,2013-11-12,"Camera - Doesn't focus - Needs spare part, commonly documented defect"
restart_956,The Restart Project,GBR,English,Digital Compact Camera,Unknown,Unknown,????,Repairable,Restart HQ,2013-11-12,Camera - No power - New battery needed
restart_957,The Restart Project,GBR,English,Vacuum,Unknown,Unknown,????,End of life,Restart HQ,2013-11-12,Sewing machine - Stuck -
restart_958,The Restart Project,GBR,English,PC Accessory,Apple,Unknown,????,Fixed,Restart HQ,2013-12-07,Mp3 player - No sound in one channel - 3rd time back
restart_959,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Repairable,Restart HQ,2013-12-07,Lamp - Intermittent fault - New switch needed
restart_960,The Restart Project,GBR,English,Laptop,Toshiba,Unknown,????,Repairable,Restart HQ,2013-12-07,Laptop - No power - Needs new power cable
restart_961,The Restart Project,GBR,English,PC Accessory,Unknown,Unknown,????,End of life,Restart HQ,2013-12-07,Router - No power -
restart_962,The Restart Project,GBR,English,Tablet,Unknown,Unknown,????,End of life,Restart HQ,2013-12-07,Tablet - screen issue -
restart_963,The Restart Project,GBR,English,Tablet,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-07,Tablet - screen issue -
restart_964,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-07,Laptop - Overheating - gave it a good clean
restart_965,The Restart Project,GBR,English,Mobile,Apple,Unknown,????,Repairable,Restart HQ,2013-12-07,Mobile - Screen issue - needs a new part
restart_966,The Restart Project,GBR,English,Handheld entertainment device,Apple,Unknown,????,Repairable,Restart HQ,2013-12-07,Mp3 player - No power - No time
restart_967,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-07,Headphones - Broken jack -
restart_968,The Restart Project,GBR,English,Tablet,BlackBerry,Unknown,????,Repairable,Restart HQ,2013-12-07,Tablet - USB ports - Needs replacement part
restart_969,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-07,Phone - Not charging -
restart_970,The Restart Project,GBR,English,Printer/scanner,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-07,Printer - Paper jam error -
restart_971,The Restart Project,GBR,English,Desktop computer,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-07,PC Tower - No sound
restart_972,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2013-12-07,Laptop - Won't boot -
restart_973,The Restart Project,GBR,English,Desktop computer,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-07,PC Tower - Needed memory upgrade -
restart_974,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2013-12-07,Laptop - Won't boot - DEAD
restart_975,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,End of life,Restart HQ,2013-12-15,Lamp - Intermittent fault -
restart_976,The Restart Project,GBR,English,Decorative or safety lights,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-15,Christmas lights - Gone out -
restart_977,The Restart Project,GBR,English,Tablet,Apple,Unknown,????,Repairable,Restart HQ,2013-12-15,Tablet - No power - Lead works
restart_978,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-15,Laptop - No sound through headphone jack -
restart_979,The Restart Project,GBR,English,Power tool,Unknown,Unknown,????,Repairable,Restart HQ,2013-12-15,Soldering iron - No power - Needs a spare part
restart_980,The Restart Project,GBR,English,Laptop,Toshiba,Unknown,????,End of life,Restart HQ,2013-12-15,Laptop - USB ports - Found a work-around
restart_981,The Restart Project,GBR,English,Laptop,Apple,Unknown,????,Fixed,Restart HQ,2013-12-15,Laptop - No sound -
restart_982,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,End of life,Restart HQ,2013-12-15,DVD player - Doesn't read DVD - No time
restart_983,The Restart Project,GBR,English,Tablet,Unknown,Unknown,????,End of life,Restart HQ,2013-12-15,Tablet - Not charging -
restart_984,The Restart Project,GBR,English,Laptop,Dell,Unknown,????,End of life,Restart HQ,2013-12-15,Laptop - USB ports - Gave good advice
restart_985,The Restart Project,GBR,English,Laptop,Dell,Unknown,????,Fixed,Restart HQ,2013-12-15,Laptop - Browser issues - Improved
restart_986,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-15,Headphones - No sounds - Sugru
restart_987,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-15,DVD player - Mechanical problem -
restart_988,The Restart Project,GBR,English,Toy,Fisher-Price,Unknown,????,Fixed,Restart HQ,2013-12-15,Toy camera - No power - Midas touch
restart_989,The Restart Project,GBR,English,Printer/scanner,Epson,Unknown,????,Fixed,Restart HQ,2013-12-15,Printer - Stopped printing - Needed proprietary cartridges
restart_990,The Restart Project,GBR,English,Mobile,Apple,Unknown,????,Repairable,Restart HQ,2013-12-15,Mobile - screen issue - Spare part needed
restart_991,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-15,Lamp - No power -
restart_992,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,Fixed,Restart HQ,2013-12-15,Radio - Power issues -
restart_993,The Restart Project,GBR,English,Handheld entertainment device,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Phone - Not charging - Needed to destroy the case to get into it
restart_994,The Restart Project,GBR,English,Digital Compact Camera,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Camera - Memory card locked - Very difficult repair
restart_995,The Restart Project,GBR,English,PC Accessory,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Laptop charger - Loose connection -
restart_996,The Restart Project,GBR,English,Toy,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Toy - Intermittent fault -
restart_997,The Restart Project,GBR,English,Laptop,Dell,Unknown,????,Fixed,Restart HQ,2014-01-25,Laptop - Running slow -
restart_998,The Restart Project,GBR,English,PC Accessory,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Flash guns - No power -
restart_999,The Restart Project,GBR,English,PC Accessory,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Flash guns - No power - Capacitor exploded
restart_1000,The Restart Project,GBR,English,Toaster,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Toaster - Mechanical problem -
restart_1001,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Radio - No reception - Piece of shit
restart_1002,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Blueray player - Mechanical fault -
restart_1003,The Restart Project,GBR,English,Laptop,IBM,Unknown,????,Fixed,Restart HQ,2014-01-25,Laptop - No power -
restart_1004,The Restart Project,GBR,English,PC Accessory,iOmega Lenovo,Unknown,????,Fixed,Restart HQ,2014-01-25,"External HD - No power - Powered on, not sure about data"
restart_1005,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Radio - No signal -
restart_1006,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Radio - No signal -
restart_1007,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Phone - No sound -
restart_1008,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Radio - No power -
restart_1009,The Restart Project,GBR,English,Headphones,Unknown,Unknown,????,Repairable,Restart HQ,2014-01-25,Headphones - No sound in one channel - No time
restart_1010,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Laptop - Booting very slow -
restart_1011,The Restart Project,GBR,English,Hi-Fi separates,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Audio component - Mechnical problem -
restart_1012,The Restart Project,GBR,English,PC Accessory,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Keyboard - Damaged casing -
restart_1013,The Restart Project,GBR,English,Mobile,Google,Unknown,????,End of life,Restart HQ,2014-01-25,Mobile - Not booting - Needs new motherboard
restart_1014,The Restart Project,GBR,English,Desktop computer,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,PC tower - Power cuts out - Needs new motherboard
restart_1015,The Restart Project,GBR,English,Toaster,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Toaster - Mechanical problem -
restart_1016,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Lamp - No power - New fuse
restart_1017,The Restart Project,GBR,English,Projector,Unknown,Unknown,????,End of life,Restart HQ,2014-01-25,Projector - Image problem - No time
restart_1018,The Restart Project,GBR,English,Laptop,Dell,Unknown,????,Repairable,Restart HQ,2014-01-25,Laptop - keyboard - Needs new keyboard
restart_1019,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-25,Cycling vest - Lights out -
restart_1020,The Restart Project,GBR,English,Power tool,Unknown,Unknown,????,End of life,Restart HQ,2014-01-29,"Sander - Something ""blew"" - Motor"
restart_1021,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2014-01-29,Laptop - Mousepad issue - DIY ready
restart_1022,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Skybox - No power - It was the power adapter
restart_1023,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Laptop - Running slow and loud - Cleaned it
restart_1024,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2014-01-29,Laptop - USB ports - Brought the wrong spare
restart_1025,The Restart Project,GBR,English,Fan,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Tower fan - No power - Fuse replaced
restart_1026,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Laptop - keyboard - Replaced
restart_1027,The Restart Project,GBR,English,Vacuum,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Hoover - Not pulling air - Improved
restart_1028,The Restart Project,GBR,English,Headphones,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Headphones - Contuinity fault -
restart_1029,The Restart Project,GBR,English,Headphones,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Headphones - No sound in one channel -
restart_1030,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2014-01-29,Laptop - Spontaneous shuts down -
restart_1031,The Restart Project,GBR,English,Tablet,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Tablet - Power jack - Replaced
restart_1032,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Laptop - DVD player broken -
restart_1033,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2014-01-29,Netbook - Screen issue -
restart_1034,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Mobile - Power jack -
restart_1035,The Restart Project,GBR,English,Headphones,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Headphones - Power jack - Sugrued and soldered
restart_1036,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2014-01-29,Laptop - Power problem - Adapter broken
restart_1037,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,Cordless phone - Continuity fault - Needs new charger
restart_1038,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,Fixed,Restart HQ,2014-01-29,"Wall clock - No power, battery changed -"
restart_1039,The Restart Project,GBR,English,Power tool,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Drill - Not charging - Needed a spare part
restart_1040,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Laptop - No power -
restart_1041,The Restart Project,GBR,English,Tablet,Apple,Unknown,????,Fixed,Restart HQ,2014-02-19,Tablet - No power -
restart_1042,The Restart Project,GBR,English,Mobile,Samsung,Unknown,????,Repairable,Restart HQ,2014-02-19,Mobile - Screen issue - Referred to professional
restart_1043,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Radio - Sound issue - Digital tuner broken
restart_1044,The Restart Project,GBR,English,Vacuum,Unknown,Unknown,????,Fixed,Restart HQ,2014-02-19,Hoover - Broken hose -
restart_1045,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,Repairable,Restart HQ,2014-02-19,Blender - No power - Needed Torx screwdrivers
restart_1046,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2014-02-19,Laptop - Mechanical issue -
restart_1047,The Restart Project,GBR,English,Digital Compact Camera,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Camera - Not taking photos - Needs further advice
restart_1048,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Fixed,Restart HQ,2014-02-19,Headphones - No power - Just a power supply issue
restart_1049,The Restart Project,GBR,English,Handheld entertainment device,Unknown,Unknown,????,Repairable,Restart HQ,2014-02-19,Mp3 player - Not charging - Needs a spare part
restart_1050,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2014-02-19,Laptop - Dodgy keyboard
restart_1051,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,DVD player - No power - Needs more work
restart_1052,The Restart Project,GBR,English,Digital Compact Camera,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Camera - Lens mechanism - Needs more work
restart_1053,The Restart Project,GBR,English,Mobile,Samsung,Unknown,????,Repairable,Restart HQ,2014-02-19,Mobile - Home button - Needs more work
restart_1054,The Restart Project,GBR,English,Mobile,Apple,Unknown,????,Repairable,Restart HQ,2014-02-19,Mobile - Home button/Power switch - Needs spare part - DIY ready
restart_1055,The Restart Project,GBR,English,Tablet,Unknown,Unknown,????,Fixed,Restart HQ,2014-02-19,Tablet - Power in loose - Needs new power supply
restart_1056,The Restart Project,GBR,English,Mobile,Google,Unknown,????,Fixed,Restart HQ,2014-02-19,Mobile - Screen issue - Self-fix
restart_1057,The Restart Project,GBR,English,Headphones,Unknown,Unknown,????,Repairable,Restart HQ,2014-02-19,Bluetooth headset - No sound - Parts missing
restart_1058,The Restart Project,GBR,English,Tablet,Apple,Unknown,????,Fixed,Restart HQ,2014-02-19,Tablet - Intermittent power -
restart_1059,The Restart Project,GBR,English,Mobile,Samsung,Unknown,????,Fixed,Restart HQ,2014-02-19,Mobile - Lens smashed - Self-fix
restart_1060,The Restart Project,GBR,English,Power tool,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Drill - No power - Motor burned out
restart_1061,The Restart Project,GBR,English,Hi-Fi separates,JBL,Unknown,????,Fixed,Restart HQ,2014-02-19,External speakers - No sound in one channel -
restart_1062,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Fixed,Restart HQ,2014-02-19,Laptop - Running slow -
restart_1063,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Fixed,Restart HQ,2014-02-19,Headphones - No sound in one channel -
restart_1064,The Restart Project,GBR,English,Toaster,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Toaster - No power - Mystery
restart_1065,The Restart Project,GBR,English,Printer/scanner,Canon,Unknown,????,End of life,Restart HQ,2014-02-19,Printer - Stopped printing - Needs deeper clean
restart_1066,The Restart Project,GBR,English,DLSR / Video Camera,Sony,Unknown,????,End of life,Restart HQ,2014-02-19,Video8 Camcorder - No playback - Motor broken
restart_1067,The Restart Project,GBR,English,Power tool,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,Drill - No power - Motor broken
restart_1068,The Restart Project,GBR,English,Aircon/Dehumidifier,Unknown,Unknown,????,Repairable,Restart HQ,2014-02-19,Oil heater - No power - Needs parts
restart_1069,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,End of life,Restart HQ,2014-02-19,TV tuner - Not receiving - Needs parts
